150;LenovoIdeapadC340;4,2;10;;;Lenovo;IdeapadC340;PlatinumGrey;14;1,65;LithiumPolymerbatteries;81N6006PIN;AMD;RSeries;2,6;2;8;DDR4;;1024;FlashMemorySolidState;;DualSpeakerswithDolbyAudio;INTEGRATEDGFX;;;;;;3;1;1;;;BatteryPowered;;1920;1080;32,8;22,9;1,8
151;HP14s14s;3,6;12;;45,7;HP;14s;NaturalSilver;14;1,43;Lithiumionbatteries;14s-CF0115TU;Intel;Corei3;;;8;DDR4;;1024;MechanicalHardDrive;;DualSpeakers;IntelUHDGraphics620;Intel;;Wi-Fi,Bluetooth;;;3;1;1;1;;;;1920;1080;22,6;32,4;2
152;ASUSVivoBook15X512FA-EJ372T;5;1;48,99;39,449;ASUS;VivoBook15;SlateGrey;15,6;1,7;Lithiumionbatteries;X512FA-EJ372T;Intel;Corei3;;1;4;2400MHzDDR4;;512;FlashMemorySolidState;SolidState;Built-inspeaker;IntelIntegratedUHD620;Intel;;Wi-Fi,Bluetooth;802,11ac;2;2;1;1;;;BatteryPowered;Windows;1920;1080;23;35,7;2
153;DellVostro3580;;;49,5;44,4;Dell;;Black;15,6;2;;3580;Intel;Corei5-2400;;4;4;DDR4;;1024;MechanicalHardDrive;SerialATA;;Intel;;;;;;;;;;;BatteryPowered;;1920;1080;49,7;33,7;8,3
154;LenovoV130;3,7;89;36,594;29,99;Lenovo;V130;Black;15,6;1,8;Abatteries;81HNA01KIH;Intel;Corei3;2,3;2;4;DDR4;DDR4SDRAM;1024;MechanicalHardDrive;eSATA;DualspeakersDolbyAdvancedAudio;IntelHDGraphics620;;;Wi-Fi,Bluetooth;;1;1;1;1;1;;;;1366;768;37,5;25,3;2,2
155;AcerNitro7;3,9;12;1,54,999;89,99;Acer;;;15,6;2,5;Lithiumionbatteries;AN715-51;Intel;Corei7;2,6;;8;;;1024;FlashMemorySolidState;;;NvidiaGeForceGTX1660Ti6;;6;;802,11a/b/g/n/ac;;;;;;220;BatteryPowered;;;;26;36,3;2
12;LenovoYogaC64081UE0034IN;3,6;14;1,06,290;80,051;Lenovo;YogaC640;IronGrey;13,3;1,35;LithiumPolymerbatteries;81UE0034IN;Intel;Corei5;1,6;;8;DDR4;;512;FlashMemorySolidState;;FrontFacingDolbyAtmosSpeakers;INTEGRATEDGRAPHICS;;;;;;2;;1;;;;;1920;1080;30,6;20,4;1,7
131;DellInspiron5370;3,4;9;82,445;75,998;Dell;;Silver;13,3;1,4;Lithiumionbatteries;Inspiron5370;Intel;Corei7;;;8;DDR4;;256;mechanicalharddrive;;;AMDRadeonGraphics530;AMD;2;;;;2;;;;;;;;;21,9;32,3;1,5
156;LenovoV130;;;59,2;32,99;Lenovo;V130-15IKB;gray;15,6;1,8;Lithiumionbatteries;81HNA00TIH;Intel;Corei3;;;4;DDR4;;1024;MechanicalHardDrive;;DualspeakersDolbyAdvancedAudio;AMDRADEON;;2;Wi-Fi,Bluetooth;;1;1;1;1;1;;BatteryPowered;;1366;768;37,5;25,3;2,2
157;ASUSProArtStudioBookPro15MobileWorkstationLaptop;3,5;6;6,82,508;4,81,487;ASUS;ProArtStudioBookPro15W500G5T;;15,6;2;Lithiumionbatteries;W500G5T-XS77;Intel;IntelCorei7;4,5;6;48;DDR4;DDR4SDRAM;2048;FlashMemorySolidState;SolidState;;NVIDIAQuadroRTX5000;NVIDIA;16;Bluetooth;802,11ax;;;1;;;;;PC;3840;2160;36;25,2;2,1
158;ASUSTUFGaming;4,2;68;77,99;55,99;ASUS;TUFGaming;StealthBlack;17,3;2,7;Lithiumionbatteries;FX705DT-AU092T;AMD;RSeries;2,1;4;8;DDR4;DDR4SDRAM;512;FlashMemorySolidState;PCIEx16;Speaker;NVIDIAGeForceGTX1650;NVIDIA;4;Wi-Fi,Bluetooth;802,11ac;1;2;1;1;;;;;1920;1080;27,9;39,9;2,7
159;LenovoV14;;;;;Lenovo;V14;Gray;14;1,6;Lithiumionbatteries;81YA002JIH;Intel;Corei38130U;;;;DDR4;;1024;MechanicalHardDrive;;Dolbystereospeakers;IntelUHD620;;;Wi-Fi,Bluetooth;;1;2;1;1;;;;;1366;768;32,7;24,1;2
160;AmazonBasics;4,5;40578;1,095;779;AmazonBasics;;Grey;15,6;2,54;;NC1303154H;;;;;;;;;;;;;;;;;;;;;;;;;;;41,1;30;2
161;HPPavilion1414-ce3024TX2019;5;2;91,703;84,99;HP;Pavilion14;Mineralsilver;14;1,6;Lithiumionbatteries;14-ce3024TX;Intel;Corei7;;;8;DDR4;;512;FlashMemorySolidState;;BangOlufsenspeakers;NVIDIAMX250;NVIDIA;2;Wi-Fi,Bluetooth;;;3;1;1;1;;;;1920;1080;22,6;32,7;1,8
162;HPOmen;4,1;122;93,553,50;71,99;HP;;;15,6;2,9;Abatteries;15-dc1092TX;Intel;Corei5;2,4;;8;;;1024;HybridDrive;;;NVIDIAGTX1650;;4;;2,4RadioFrequency;;;;;;;;;;;36;26,3;2,6
163;ASUSVivoBookX411QA-EK002T;2;1;34,99;24,96;ASUS;VivoBook14;Gold;14;1,43;Lithiumionbatteries;X411QA-EK002T;AMD;ASeries;2,7;4;4;DDR4;DDR4SDRAM;1024;MechanicalHardDrive;;Built-inspeaker;AMDintegratedRadeonR7graphics;;;Wi-Fi,Bluetooth;;2;1;1;1;;;BatteryPowered;;1920;1080;22,6;32,6;2
164;LenovoIdeapad130;;;37,69;30,2;Lenovo;Ideapad130;BLACK;15,6;2,3;LithiumPolymerbatteries;81H700CEIN;Intel;Corei3;2,3;;4;DDR4;;1024;MechanicalHardDrive;;DualSpeakerswithDolbyAudio;IntegratedGraphics;;;;;;2;1;1;1;;;;1920;1080;37,8;26;2,3
165;CanonimageFORMULAP-208IIScan-tiniPersonalDocumentScanner;3,5;35;11,995;9,649;Canon;;Others;0,01;5,9;;P-208II;;;;;;;;;;;;;;;;802,11b/g/n;;;;;;;;;;;38,7;14,6;12,1
166;DellVostro3580;;;62,536;56,884;Dell;;Black;15,6;2;;3580;Intel;Corei52450M;;4;8;DDR4;;1024;MechanicalHardDrive;SerialATA;;radeon;AMD;2;;;;;;;;;BatteryPowered;;1920;1080;49,7;33,4;8,3
167;ASUSZenBook13UX334FL-A5822TS;;;1,05,990;89,99;ASUS;ZenbookClassic;IcicleSilver;13,3;1,27;LithiumPolymerbatteries;UX334FL-A5822TS;Intel;Corei5;1,6;4;8;2133MHzLPDDR3;;512;FlashMemorySolidState;;Built-inspeaker;NVIDIAGeForceMX250;;2;Wi-Fi,Bluetooth;;1;2;1;1;;;BatteryPowered;;1920;1080;18,9;30,2;1,8
168;HP15seq0024au;3,8;7;45,7;41,99;HP;15s;NaturalSilver;15,6;1,7;Lithiumionbatteries;eq0024au;AMD;RSeries;;1;8;DDR4;;512;FlashMemorySolidState;SolidState;Dualspeakers;AMDRadeonVega8;;;Wi-Fi,Bluetooth;802,11b/g/n;;3;1;1;1;;BatteryPowered;;1920;1080;24,2;35,8;1,8
169;ASUSVivoBook15X512FA;4,3;32;42,99;36,99;ASUS;VivoBook15;CoralCrush;15,6;1,7;LithiumPolymerbatteries;X512FA-EJ547T;Intel;Corei3;3,9;4;4;DDR4;;256;FlashMemorySolidState;;ASUSSonicMasterTechnology;IntelUHDGraphics620;;;Wi-Fi,Bluetooth;;2;1;1;1;;;BatteryPowered;;1920;1080;23;35,7;1,9
170;SellZone;;;;;SellZone;;;;;;ToshibaSatelliteC600C640LaptopLCDS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;SellZone;;;;;SellZone;;;;;;Asus1005SeriesLaptopScreenHinge(L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;SellZone;;;;;SellZone;;;;;;ToshibaSatelliteC600SeriesLaptopScr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;SellZone;;;;;SellZone;;;;;;IBMLenovoG560G565SeriesLaptopScree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Belkin;4,3;307;9,999;7,962;Belkin;USB-CMultimediaHub;Gray;;1,09;;F4U092btSGY;;;;;;;;;;;;;;;;;1;;;;;;;;;;27,7;5;1,5
175;SellZone;;;;;SellZone;;;;;;LenovoC460SeriesLaptopScreenHinge(;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;SellZone;;;;;SellZone;;;;;;LenovoL412SeriesLaptopScreenHinge(;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;HP15;2,5;7;30,399;23,999;HP;;Silver;15,6;2,04;Lithiumionbatteries;15-da0326tu-cr;Intel;Corei3;2,4;1;4;DDR4;GDDR4;1024;MechanicalHardDrive;SerialATA;;IntelHDGraphics620;;;Wi-Fi,Bluetooth;802,11b/g/n;1;;1;;;;BatteryPowered;PC;1920;1080;37,6;24,6;2,3
178;LenovoT430s;;;59,99;28,99;Lenovo;;Black;14;1,89;;T430s;Intel;Corei53320M;2,6;1;8;;DDR3SDRAM;240;Solid_state_drive;eSATA;;Intelgraphics;;;;;;;;;;;BatteryPowered;Windows;1600;900;34,8;23,1;3,2
179;LenovoIdeapadS145;2,8;2;51409;32839;Lenovo;;;15,6;1,85;;;Core_i3;Corei3;3,9;2;4;;;1024;Mechanical_hard_drive;;;;;;;;;;;;;;;;;;;;
180;MSIGamingGL659SDK-214IN;4,3;11;1,19,990;1,18,900;MSI;Gaming;Black;15,6;2,3;Lithiumionbatteries;GL659SDK-214IN;Intel;Corei7;;;16;DDR4;;1024;HybridDrive;;;GTX1660Ti;;6;;;;3;1;1;1;;BatteryPowered;;1920;1080;35,7;24,8;2,8
181;ASUSVivoBook;4,1;36;95,99;83,99;ASUS;;;15,6;1,8;LithiumPolymerbatteries;S532FL-BQ702T;Intel;Corei7;1,8;4;8;;;512;FlashMemorySolidState;;;NVIDIAGeForceMX250;;2;;;;;;;;;BatteryPowered;;;;23;35,7;1,8
182;Amazon;4,5;40578;1,099;699;AmazonBasics;;Purple;17,3;3,45;;NC1407073G;;;;;;;;;;;;;;;;;;;;;;;;;;;43,9;32;2
183;HPPavilionx360Core;3,7;19;88,194;78,985;HP;;;14;1,59;AAAbatteries;14-dh1011TU;Intel;Corei5;1,6;4;8;;;1024;HybridDrive;;;IntelUHD;;;;;;;;;;;BatteryPowered;;;;22,3;32,4;2,1
184;Lenovo;1;2;3,999;2,699;RS;;;;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;AcerNitro5AN515-52;1;1;1,09,999;60,99;Acer;Nitro5;Black;15,6;2,7;Lithiumionbatteries;AN515-52;Intel;Corei78750H;;;8;DDR4;;1024;MechanicalHardDrive;;OptimizedDolbyAudioPremiumsoundenhancement;NVIDIAGeForceGTX1050Tiwith4ofdedicatedGDDR5VRAM;NVIDIA;4;Wi-Fi,Bluetooth;802,11a/b/g/n/ac;2;2;1;1;1;;BatteryPowered;;1920;1080;26,6;39;2,7
143;HP15seq0132AU;;;65,594;59,99;HP;15s;NaturalSilver;15,6;1,74;Lithiumionbatteries;eq0132AU;AMD;RSeries;2,3;2;8;DDR4;;512;FlashMemorySolidState;SolidState;Dualspeakers;RadeonRXVega10;AMD;;Wi-Fi,Bluetooth;;;3;1;1;;;;;1920;1080;24,2;35,9;1,8
186;HPNotebookPC245G7;3,6;73;;;HP;245G7;Black;14,1;1,52;Abatteries;HP245G7;AMD;RSeries;2,5;2;4;DDR4;GDDR4;1024;MechanicalHardDrive;SerialATA;Dualspeakers;AMDRadeonVega;AMD;;Wi-Fi,Bluetooth;;1;2;1;1;1;;BatteryPowered;Windows;1366;768;23,4;33,5;2
187;HP14;3,4;87;72,569;56,99;HP;HP14bfseries;SilkGold;14;1,54;Lithiumionbatteries;14-bf120TU;Intel;Corei5;3,4;8529;8;DDR4;DDR3SDRAM;256;SolidState;SerialATA;DualSpeakers;IntelUHDGraphics620;;;Wi-Fi,Bluetooth;802,11ac;;2;1;1;;;;;1920;1080;32,4;22,8;2
188;SellZoneLaptop;4;40;1,999;999;SellZone;;;;3,49;;LenovoG50-30/G50-45/G50-70/G50-80/2;;;;;;;;;;;;;;;;;;;;;;;;;;;18;14;4
189;SellZone;;;1,403;915;SellZone;;;;;;DellInspiron15RN5110SeriesLaptopSc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;DellLatitudeE6440;;;94,99;31,99;Dell;Latitude;Silver;14;2,4;;E6440-i5-8-240;Intel;Corei5;;;8;DDR3;;240;FlashMemorySolidState;;;IntelIntegratedGraphics;Intel;;;;1;2;;1;1;;;;1366;768;20;20;8
191;ASUSTUFGamingA15Laptop;2,1;3;98,99;75,89;ASUS;TUFGamingA15;FortressGray;15,6;2,3;LithiumPolymerbatteries;FA566II-HN230T;AMD;RSeries;;;8;DDR43200MHz;;1024;HybridDrive;;Built-inarraymicrophone;NVIDIAÂ GeForceÂ GTXÂ 1650Â Ti;NVIDIA;4;Wi-Fi,Bluetooth;;1;3;1;1;1;;;Windows;1920;1080;25,6;35,9;2,5
192;LenovoIdeapadS540;4,2;90;79,99;62,99;Lenovo;;;15,6;1,8;LithiumPolymerbatteries;81NE0020IN;Intel;Corei5;3,9;4;8;;;1024;HybridDrive;;;MX250G532B;;2;;;;;;;;;BatteryPowered;;;;35,8;24,4;1,7
193;Amazon;4,6;1231;3,1;1,999;AmazonBasics;;Black;;2,54;;DLB111-US290;;;;;;;;;;;;;;;;;;;;;;;;;;;45,6;11,5;51
194;LenovoL430;;;21,499;20,899;Lenovo;;Black;14,1;2,3;Lithiumionbatteries;L430;Intel;Corei5;2,5;;4;DDR3;;320;mechanicalharddrive;;;IntelHDGraphics3000;Intel;;Wi-Fi;;2;2;;;;220Volts;BatteryPowered;PC,UNIX;1366;768;35;24;3,1
195;LenovoV130;3,4;79;45;30;Lenovo;V130-14IKB;gray;14;1,55;Lithiumionbatteries;81HQ00ERIH;Intel;Corei3;2,3;1;4;DDR4;DDR4SDRAM;1024;MechanicalHardDrive;eSATA;DualspeakersDolbyAdvancedAudio;IntelHDGraphics620;;;Wi-Fi,Bluetooth;;1;1;1;1;1;;;;1366;768;34,3;24,7;2
196;AssemblyLaptop;;;;2,499;THEASSEMBLY;;;;3,99;;Neeson_Teal;;;;;;;;;;;;;;;;;;;;;;;;;;;38,1;7,6;29,2
197;AsusX409JA-EK592T;;;60,99;51,235;ASUS;;Grey;14;1,5;LithiumPolymerbatteries;X409JA-EK592T;Intel;Corei56600;1;1;8;DDR4;DDR4SDRAM;512;SSD;;;IntegratedIntelUHDGraphics;;;;;;;1;;;;;Windows;1920;1080;32,5;21,6;2,3
198;Amazon;4,2;2232;2,095;779;AmazonBasics;;LightGrey;13;1,81;;NC1506106R2;;;;;;;;;;;;;;;;;;;;;;;;;;;35,1;26,2;1
199;ASUSVivoBook15X510UA;3,3;83;48,99;35,9;ASUS;Vivobook15;Grey;15,6;1,7;LithiumPolymerbatteries;X510UA-EJ1223T;Intel;Corei38130U;2,2;2;4;DDR4;DDR4SDRAM;1024;MechanicalHardDrive;eSATA;Built-inspeaker;IntelUHDGraphics620;;;Wi-Fi,Bluetooth;;2;1;1;1;;;;;1920;1080;24,3;36,1;1,9
200;LenovoIdeaPadS145;3,6;5;;;Lenovo;;;15,6;1,85;LithiumPolymerbatteries;81MV009HIN;Intel;Corei5;1,6;4;8;;DDR4SDRAM;1024;MechanicalHardDrive;eSATA;;INTELHDGRAPHICS;;2;;;;;;;;;BatteryPowered;Windows;1920;1080;;;
201;MicrosoftSurfaceLaptop;4,1;68;1,24,699;1,12,999;Microsoft;;PlatinumwithAlcantara;13,5;1,54;Lithiumionbatteries;VGY-00001;Intel;Corei5;1,2;4;8;LPDDR4;;128;SSD;SolidState;;;;;;;;;;;;;BatteryPowered;PC;1080;FullHD;34,3;5,1;25,4
202;HP15;;;44910;38989;HP;;;15,6;;;;;Corei3;2,3;2;4;DDR4;;1024;MechanicalHardDrive;;;IntelHDGraphics620;;;;;;;;;;;;;;;;;
203;LenovoV130-Celeron3865U;1;2;28,9;25,99;Lenovo;;black;15,6;2,1;Lithiumionbatteries;;;;;;4;;;;HDD;;;;;;;;;;;;;;;;;;;;
204;ASUSROGZephyrusMGU502GU-ES003T;4,1;38;1,49,990;1,27,990;ASUS;;;15,6;1,93;Lithiumionbatteries;GU502GU-ES003T;Intel;Corei7;4,5;6;16;;DDRDRAM;512;FlashMemorySolidState;SerialATA;;NVIDIAGeForceGTX1660Ti;;6;;;;;;;;;;Windows;;;25,2;36;2
120;AcerSwift5;5;5;1,09,999;96,149;Acer;Swift5;CharcoalBlue;14;9,89;Lithiumionbatteries;SF514-54T;Intel;Corei7;3,9;;16;DDR4X;;512;FlashMemorySolidState;;Built-inspeakers;IntelIrisPlusGraphics;;;Wi-Fi,Bluetooth;802,11a/b/g/n/ac;1;2;1;1;;220;BatteryPowered;;1920;1080;21,1;31,8;1,5
205;ONSITE;4;352;999;449;ONSITEGO;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;Amazon;4,5;40578;1,695;679;AmazonBasics;;Blue;13,3;1,95;;NC1506164F;;;;;;;;;;;;;;;;;;;;;;;;;;;34,3;24,4;2
207;ASUSTUFGamingFX505DY-BQ024T;4,2;32;;;ASUS;TUFGaming;BlackPlastic;15,6;2,2;LithiumPolymerbatteries;FX505DY-BQ024T;AMD;RSeries;;4;8;DDR4;;512;FlashMemorySolidState;;SpeakerDTSsoftware;AMDRADEONRX560X;;4;Wi-Fi,Bluetooth;;1;2;1;1;1;;BatteryPowered;;1920;1080;26,2;36;2,7
208;SellZone;;;;;SellZone;;;;;;Lenovo2049SeriesLaptopScreenHinge(;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;LenovoIdeaPadS34081VW00CVIN;4,6;17;95;60,5;Lenovo;IdeaPadS340;PlatinumGrey;15,6;1,79;LithiumPolymerbatteries;81VW00CVIN;Intel;Corei5;1,1;;8;DDR4;;512;FlashMemorySolidState;;DualSpeakerWithDolbyAudio;INTEGRATEDGRAPHICS;;;;;;2;1;1;;;;;1920;1080;35,8;24,5;1,8
210;DellInspiron153584;3,5;40;;;Dell;;silver;15,6;2;Lithiumionbatteries;;Intel;Corei3;2,3;2;8;DDR4;DDR4SDRAM;1024;MechanicalHardDrive;eSATA;;IntelHDGraphics620;;;;802,11ac;1;;;;;;BatteryPowered;Windows;1920;1080;25,8;38;2
211;ASUSZenBookProDuoUX581GV-H2036T;4;15;2,54,990;2,25,990;ASUS;;;15,6;2,5;Lithiumionbatteries;UX581GV-H2036T;Intel;Corei7;2,6;6;32;;;32;FlashMemorySolidState;;;NVIDIAGeForceRTX2060;;6;;;;;;;;;BatteryPowered;;;;24,6;35,9;2,4
212;HP15;3,8;172;;;HP;;;;2,04;LithiumPolymerbatteries;DA0077TX;Intel;Corei58250U;3,4;4;8;;GDDR5;1024;MechanicalHardDrive;eSATA;;2NVIDIAGeforce;;2;;;;;;;;;;Windows;;;37,6;24,6;2,3
213;AcerAspire3;4,2;323;;;Acer;Aspire3Thin;ShaleBlack;15,6;1,9;Lithiumionbatteries;A315-54;Intel;Corei3;3,9;;4;DDR4;;256;FlashMemorySolidState;;Twobuilt-instereospeakers;IntelUHDGraphics620;;;Wi-Fi,Bluetooth;802,11a/b/g/n/ac;2;1;1;1;1;220;BatteryPowered;;1920;1080;24,7;36,3;1,9
214;AsusX409JA-EK591T;;;;;ASUS;;Silver;14;1,5;LithiumPolymerbatteries;X409JA-EK591T;Intel;Corei56600;1;1;8;DDR4;DDR4SDRAM;512;SSD;;;IntegratedIntelUHDGraphics;;;;;;;1;;;;;Windows;1920;1080;32,5;21,6;2,3
215;ASUSVivoBook15X510UN-EJ329T;3,3;37;74,99;55,999;ASUS;Vivobook;Grey;15,6;1,7;LithiumPolymerbatteries;X510UN-EJ329T;Intel;Corei7;1,8;4;8;DDR4;DDR4SDRAM;1024;MechanicalHardDrive;SerialATA;Built-inspeakerandmicrophone;NVIDIAGeForceMX150;NVIDIA;2;Wi-Fi,Bluetooth;802,11ac;2;1;1;1;;;;;1920;1080;24,3;36,1;1,9
216;ASUSVivoBook15X512DA-EJ503T;4,5;102;54,99;46,99;ASUS;VivoBook15;PeacockBlue;15,6;1,6;LithiumPolymerbatteries;X512DA-EJ503T;AMD;RSeries;2,1;1;8;DDR4;DDRDRAM;512;FlashMemorySolidState;SerialATA;ASUSSonicMasterTechnology;AMDIntegratedRadeonVega8;AMD;;Wi-Fi,Bluetooth;802,11ac;2;2;1;1;;;;;1920;1080;23;35,7;2
217;OnsiteGo2Year;3,7;24;7,099;6,599;ONSITEGO;2OSL150200;multicolour;;1.01.190001:55:12;;2OSL150200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;ONSITEGO2Year;4;150;1,499;799;ONSITEGO;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;DellInspiron3585;5;1;;;Dell;;Silver;15,6;2;Lithiumionbatteries;Y1S88PA;AMD;RSeries;2;4;4;DDR4;DDR4SDRAM;1024;HDD;eSATA;;Vega3Graphics;;;;;;;;;;;;Windows;1366;768;;;
220;MSIPrestige14A10RB-038IN;;;;1,09,990;MSI;Prestige;gray;14;1,29;LithiumPolymerbatteries;Prestige14A10RB-038IN;Intel;Corei7;;;;DDR4;;;FlashMemorySolidState;;;MX250;;2;;;;4;1;1;1;;;;1920;1080;31,9;21,5;1,6
221;HPNew2020;4;46;84,558;59,653;HP;;;14;1,97;LithiumPolymerbatteries,;7RP94UA;Intel;Corei5;1,1;4;4;DDR4;DDR4SDRAM;128;SSD;SolidState;;IntelUHDGraphics;;4;Wi-Fi,Bluetooth;802,11ac;;;1;;;;BatteryPowered;PC;1920;1080;32,4;22,5;1,8
222;ONSITEGO1Year;3,9;526;999;349;ONSITEGO;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;AcerAspire;;;69,99;48,99;Acer;;Black;15,6;2,2;;A315-51-52ZD;Intel;Corei57200U;2,5;2;6;DDR4;DDR4SDRAM;2048;Hybrid(2TBHDD+256SSD);SerialATA;;IntelHDGraphics620;Intel;6;Wi-Fi;802,11ac;;;1;;;;;Windows;1080;FullHD;38,2;25,9;2,1
224;ASUSZenBook13UX334FL-A5821TS;;;1,09,990;90,99;ASUS;ZenbookClassic;RoyalBlue;13,3;1,27;LithiumPolymerbatteries;UX334FL-A5821TS;Intel;Corei5;1,6;4;8;2133MHzLPDDR3;;512;FlashMemorySolidState;;Built-inspeaker;NVIDIAGeForceMX250;;2;Wi-Fi,Bluetooth;;1;2;1;1;;;BatteryPowered;;1920;1080;18,9;30,2;1,8
225;OnsiteGo2Year;3,5;25;4,949;2,999;ONSITEGO;2OSL0020;;;1,8,;;2OSL0020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;LenovoIdeaPadS14581VD007AIN;;;42,19;30,99;Lenovo;;;;2,2;Lithiumionbatteries;;;;;;;;;;;;;;;;;;;;;;;;;Windows;;;;;
227;ASUSVivoBook15X512FL-EJ701T;3,3;6;79,99;67,79;ASUS;VivoBook15;TransparentSilver;15,6;1,75;LithiumPolymerbatteries;X512FL-EJ701T;Intel;Corei7;1,8;1;8;2400MHzDDR4;DDRDRAM;512;FlashMemorySolidState;SerialATA;Built-inspeaker;NVIDIAGeForceMX250;NVIDIA;2;Wi-Fi,Bluetooth;802,11ac;2;2;1;1;;;;;1920;1080;23;35,7;2
228;DellInspiron7570;5;2;1,01,990;99,999;Dell;;Silver;15,6;2;;7570-9945;Intel;Corei77Y75;1,8;4;8192MB;DDR4;GDDR5;512;SSD;SerialATA;;Nvidia;NVIDIA;4;;802,11a/b/g;;;;;;11,4Volts;BatteryPowered;PC;4K;;36,1;24,5;1,9
229;SellZoneLaptop;;;7,632;4,774;SellZone;;;;;;DellXPSM1330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;SellZoneLaptop;;;3,032;1,899;SellZone;;;;;;G-50G50-70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;Amazon;4,4;7718;1,1;549;AmazonBasics;;;;;;L6LUC160-CS-R;;;;;;;;;;;;;;;;;;;;;;;;;;;12,4;7,1;2
232;Amazon;4,2;8573;795;629;AmazonBasics;;;;5,4;;AZDPHD03;;;;;;;;;;;;;;;;;;;;;;;;;;;91,4;2;1,2
233;LenovoIdeapad330;4;19;;;Lenovo;Ideapad330;OnyxBlack;15,6;2,2;LithiumPolymerbatteries;81DE01MJIN;Intel;Corei58250U;3,4;4;8;DDR4;;1024;MechanicalHardDrive;;DualSpeaker2X1,5;NVIDIAGeForceMX150;NVIDIA;2;Wi-Fi,Bluetooth;;;2;1;1;1;;BatteryPowered;;1366;768;37,8;26;2,3
234;OnsiteGo2Year;3,7;9;5,499;4,999;ONSITEGO;2OSL100150;;;9;;2OSL100150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;Amazon;4,6;10504;445;419;AmazonBasics;;;;1,04;;15M8;;;;;;;;;;;;;;;;;;;;;;;;;;;16;11;3,5
236;AcerAspire5UN;;;45,999;27,9;Acer;Aspire5;ObsidianBlack;15,6;2,1;;UN,GSYSI,003_01-cr;Intel;Corei5;1,6;;4;DDR4;;1024;MechanicalHardDrive;;;IntelGraphics;;;Wi-Fi,Bluetooth;802,11ac;1;;1;;;220;;PC,Laptop,notebook;1366;768;25,9;38,1;20,8
237;HP15da0447TX;2,5;8;50491;36724;HP;;;15,6;;;;Core_i3;Corei3;2,3;;4;;;1024;;;;NVIDIAGeForceMX110;;2;;;;;;;;;;;;;;;
238;HP;1;1;37,297;32,8;HP;;Black;15,6;1,96;Lithiumionbatteries;Y0T74PA;Intel;Corei3;2;2;4;DDR3;GDDR3;;SATA;;;NVIDIA;NVIDIA;4;;802,11b/g;2;;;;;;;Windows;;;38,4;25,5;2,4
239;HPElitebook840G6;;;1,95,000;1,37,900;HP;Elitebook;Silver;14;1,48;Lithiumionbatteries;840G6;Intel;Corei5;1,6;;8;DDR4;;512;FlashMemorySolidState;;BangOlufsenSpeakers;AMDRadeonRX550;AMD;2;Wi-Fi,Bluetooth;;;2;1;1;1;;;;1920;1080;23,4;32,6;1,8
240;ASUSVivoBook14X403FA-EB021T;4,3;58;69,99;58,99;ASUS;VivoBook14;SilverandBlue;14;1,35;LithiumPolymerbatteries;X403FA-EB021T;Intel;Corei5;;4;8;LPDDR3;;512;FlashMemorySolidState;;StereoSpeakerswithDigitalArrayMicrophone;IntelUHDGraphics620;;;Wi-Fi,Bluetooth;;1;2;1;1;;;BatteryPowered;;1920;1080;20,8;32,3;1,7
241;Moneyplant;4;1;1,476;650;Moneyplant;;Black;;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;ASUSZenBook13UX333FA-A5822TS;;;1,10,990;88,99;ASUS;ZenbookClassic;IcicleSilver;13,3;1,27;LithiumPolymerbatteries;UX333FA-A5822TS;Intel;Corei5;1,6;4;8;2133MHzLPDDR3;;512;FlashMemorySolidState;;Built-inspeaker;IntelUHDGraphics620;;;Wi-Fi,Bluetooth;;1;2;1;1;;;BatteryPowered;;1920;1080;18,9;30,2;1,8
243;HP15;3,2;500;40,973;36,999;HP;;;15,6;2,1;LithiumPolymerbatteries;15-da0327tu;Intel;Corei37100U;2,4;2;4;;GDDR4;1024;MechanicalHardDrive;eSATA;;IntelHDGraphics620;;;;;;;;;;;;Windows;;;37,6;24,6;2,3
244;AsusX541UA-DM1295D;2,5;22;;;ASUS;;Silver;15,6;2;Abatteries,;X541UA-DM1295D;Intel;Corei3;2;;4;DDR4;DDR4SDRAM;1024;SerialATA;eSATA;;IntelHD520;Intel;;;802,11b/g/n;1;1;1;1;;;;PC;1920;1080;50;30;6
245;Moneyplant;;;2,64;1,145;Moneyplant;;Colour;;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
